Id,Label,Description,Area
AZ Zusmanovich,AZ Zusmanovich,211.5,Unknown
H Jenkins,H Jenkins,211.5,Unknown
PCW Gutkind,PCW Gutkind,338.83333333333337,Unknown
SL Pfleeger,SL Pfleeger,2499.0,Unknown
J Gannon,J Gannon,382.33333333333337,Unknown
A Ghodsi,Ali Ghodsi,311.2,nlp
D Schuurmans,D Schuurmans,322.4,Unknown
S Haridi,S Haridi,222.20000000000002,Unknown
N Abdul-Jaleel,N Abdul-Jaleel,526.2857142857142,Unknown
J Allan,J Allan,526.2857142857142,Unknown
WB Croft,WB Croft,526.2857142857142,Unknown
F Diaz,F Diaz,526.2857142857142,Unknown
L Larkey,L Larkey,526.2857142857142,Unknown
MD Smucker,MD Smucker,968.6190476190477,Unknown
D Ashlock,D Ashlock,501.0,Unknown
E Stanley,E Stanley,442.33333333333337,Unknown
L Tesfatsion,L Tesfatsion,309.0,Unknown
TF Coleman,TF Coleman,8447.166666666668,Unknown
MA Branch,MA Branch,1218.6666666666667,Unknown
F Santosa,F Santosa,297.0,Unknown
A Verma,A Verma,375.49999999999994,Unknown
O Lhoták,Ondrej Lhoták,1216.9333333333338,pl
M Berndl,M Berndl,513.6,Unknown
N Umanee,N Umanee,513.6,Unknown
GV Cormack,GV Cormack,7178.400000000001,Unknown
CR Palmer,CR Palmer,1236.6666666666665,Unknown
T Brecht,Tim Brecht,1056.3000000000002,Unknown
H Sandhu,H Sandhu,245.66666666666669,Unknown
M Shan,M Shan,231.0,Unknown
J Talbot,J Talbot,231.0,Unknown
TB Brecht,TB Brecht,301.5,Unknown
PMB Vitanyi,PMB Vitanyi,11469.333333333334,Unknown
FJ Balbach,FJ Balbach,11085.0,Unknown
RL Cilibrasi,RL Cilibrasi,11085.0,Unknown
P Gács,P Gács,1270.4,Unknown
WH Zurek,WH Zurek,1270.4,Unknown
JH Badger,JH Badger,1133.3333333333333,Unknown
S Kwong,S Kwong,1795.3333333333335,Unknown
H Zhang,Hongyang Zhang,1315.0000000000005,ml
M Charikar,M Charikar,1074.857142857143,Unknown
C Chekuri,C Chekuri,1074.857142857143,Unknown
T Cheung,T Cheung,1074.857142857143,Unknown
Z Dai,Z Dai,1074.857142857143,Unknown
A Goel,A Goel,1074.857142857143,Unknown
S Guha,S Guha,1074.857142857143,Unknown
M Kearns,M Kearns,1532.0,Unknown
L Pitt,L Pitt,783.0,Unknown
L Valiant,L Valiant,931.0,Unknown
B Francia,B Francia,606.4,Unknown
B Mckinnon,B Mckinnon,606.4,Unknown
A Seker,A Seker,606.4,Unknown
J Xu,J Xu,830.1333333333333,Unknown
D Kim,D Kim,610.8,Unknown
M Huang,M Huang,539.4,Unknown
X Zhu,X Zhu,609.5999999999997,Unknown
Y Hao,Y Hao,525.0,Unknown
DG Payan,DG Payan,609.5999999999997,Unknown
K Qu,K Qu,609.5999999999997,Unknown
A Blum,A Blum,502.4,Unknown
M Yannakakis,M Yannakakis,502.4,Unknown
A Israeli,A Israeli,493.9999999999999,Unknown
DE Foulser,DE Foulser,289.33333333333337,Unknown
Q Yang,Q Yang,289.33333333333337,Unknown
T Hancock,T Hancock,243.0,Unknown
B Chor,B Chor,749.1666666666667,Unknown
B DasGupta,B DasGupta,404.4095238095238,Unknown
X He,Xi He,305.20952380952383,db
V Berry,V Berry,268.8,Unknown
T Wareham,T Wareham,268.8,Unknown
D Bryant,D Bryant,222.0,Unknown
PE Kearney,PE Kearney,235.5,Unknown
D DeHaan,D DeHaan,792.6666666666666,Unknown
D Toman,David Toman,1550.0,ai
MP Consens,MP Consens,774.0,Unknown
MT Özsu,MT Özsu,10906.866666666667,Unknown
J Chomicki,J Chomicki,513.3333333333333,Unknown
RT Snodgrass,RT Snodgrass,265.0,Unknown
U Hengartner,Urs Hengartner,1215.8000000000004,mobile
J Bolliger,J Bolliger,430.1333333333333,Unknown
T Gross,T Gross,557.8333333333333,Unknown
S Moon,S Moon,238.5,Unknown
R Mortier,R Mortier,238.5,Unknown
C Diot,C Diot,238.5,Unknown
P Steenkiste,P Steenkiste,486.83333333333337,Unknown
RNS Horspool,RNS Horspool,433.3333333333333,Unknown
CLA Clarke,CLA Clarke,7110.366666666666,Unknown
TR Lynam,TR Lynam,2509.233333333332,Unknown
EA Tudhope,EA Tudhope,749.3333333333334,Unknown
FJ Burkowski,FJ Burkowski,1172.3333333333333,Unknown
DIE Kisman,DIE Kisman,889.5,Unknown
RN Horspool,RN Horspool,251.0,Unknown
CM Li,CM Li,300.8,Unknown
GL McLearn,GL McLearn,300.8,Unknown
G Kemkes,G Kemkes,203.33333333333331,Unknown
M Laszlo,M Laszlo,360.1333333333333,Unknown
EL Terra,EL Terra,810.9333333333333,Unknown
G Cormack,Gordon V. Cormack,206.99999999999997,web+ir
C Clarke,Charles L. A. Clarke,217.83333333333334,web+ir
H Garcia-Molina,H Garcia-Molina,4249.7333333333345,Unknown
K Salem,Kenneth Salem,5188.7333333333345,db
D Gawlick,D Gawlick,470.4,Unknown
J Klein,J Klein,480.0,Unknown
K Kleissner,K Kleissner,470.4,Unknown
K Beyer,K Beyer,219.0,Unknown
B Lindsay,B Lindsay,219.0,Unknown
R Cochrane,R Cochrane,220.60000000000002,Unknown
R Alonso,R Alonso,268.0,Unknown
AP Marathe,AP Marathe,206.0,Unknown
R St-Aubin,R St-Aubin,289.33333333333337,Unknown
J Hoey,Jesse Hoey,609.0476190476193,ai
C Boutilier,C Boutilier,1086.0666666666666,Unknown
JJ Little,JJ Little,292.71428571428567,Unknown
N Craswell,N Craswell,240.0,Unknown
I Soboroff,I Soboroff,240.0,Unknown
SE Sim,SE Sim,298.0,Unknown
B Wong-On-Wing,B Wong-On-Wing,235.16666666666666,Unknown
D Kifer,D Kifer,1406.6666666666667,Unknown
S Ben-David,Shai Ben-David,6280.033333333333,ml
J Gehrke,J Gehrke,1472.0000000000002,Unknown
A Borodin,A Borodin,1110.4,Unknown
R Karp,R Karp,902.4,Unknown
G Tardos,G Tardos,902.4,Unknown
N Cesa-Bianchi,N Cesa-Bianchi,820.5,Unknown
D Haussler,D Haussler,820.5,Unknown
R Schuller,R Schuller,557.3333333333333,Unknown
O Goldreich,O Goldreich,478.5,Unknown
I Beer,I Beer,366.66666666666674,Unknown
C Eisner,C Eisner,338.33333333333337,Unknown
D Fisman,D Fisman,338.33333333333337,Unknown
A Gringauze,A Gringauze,403.7666666666667,Unknown
Y Rodeh,Y Rodeh,338.33333333333337,Unknown
N Eiron,N Eiron,462.0,Unknown
PM Long,PM Long,296.0,Unknown
HU Simon,HU Simon,220.33333333333337,Unknown
V Gupta,V Gupta,976.7619047619048,Unknown
S Gupta,S Gupta,750.4285714285713,Unknown
S Chang,S Chang,411.0,Unknown
D Stebila,Douglas Stebila,702.0000000000001,security
N Gura,N Gura,511.0952380952381,Unknown
SC Shantz,SC Shantz,612.4285714285716,Unknown
H Eberle,H Eberle,511.0952380952381,Unknown
D Finchelstein,D Finchelstein,339.4285714285714,Unknown
E Goupy,E Goupy,339.4285714285714,Unknown
P Valduriez,P Valduriez,5419.666666666666,Unknown
L Golab,L Golab,2015.3333333333333,Unknown
Ş Gündüz,Ş Gündüz,296.0,Unknown
DD Straube,DD Straube,367.6666666666667,Unknown
AA Farrag,AA Farrag,234.0,Unknown
BB Yao,BB Yao,409.3333333333333,Unknown
MT Ozsu,MT Ozsu,2470.9190476190483,Unknown
N Khandelwal,N Khandelwal,257.3333333333333,Unknown
AP Buchmann,AP Buchmann,264.0,Unknown
D Georgakopoulos,D Georgakopoulos,264.0,Unknown
F Manola,F Manola,264.0,Unknown
U Dayal,U Dayal,206.66666666666669,Unknown
JZ Li,JZ Li,715.7190476190475,Unknown
D Szafron,D Szafron,1655.133333333333,Unknown
T Özsu,T Özsu,375.0,Unknown
A Dogac,A Dogac,211.16666666666666,Unknown
RJ Peters,RJ Peters,285.66666666666674,Unknown
V Oria,V Oria,741.8190476190475,Unknown
A Lipka,A Lipka,227.16666666666666,Unknown
Y Leontiev,Y Leontiev,375.4000000000001,Unknown
L Chen,L Chen,322.6666666666667,Unknown
IA Goralwalla,IA Goralwalla,516.0666666666667,Unknown
L Liu,L Liu,206.28571428571428,Unknown
PJ Iglinski,PJ Iglinski,240.31904761904764,Unknown
T Sandholm,T Sandholm,2085.0,Unknown
K Larson,Kate Larson,2085.0,ai
M Andersson,M Andersson,1727.9999999999998,Unknown
O Shehory,O Shehory,1727.9999999999998,Unknown
F Tohmé,F Tohmé,1716.8,Unknown
MG Zapata,MG Zapata,1186.0,Unknown
N Asokan,N. Asokan,9206.466666666667,security
M Schunter,M Schunter,1035.3333333333335,Unknown
M Waidner,M Waidner,4965.333333333334,Unknown
P Ginzboorg,P Ginzboorg,702.0,Unknown
V Shoup,V Shoup,2178.666666666667,Unknown
P Janson,P Janson,654.0,Unknown
M Steiner,M Steiner,1623.6666666666665,Unknown
PA Janson,PA Janson,616.5,Unknown
V Niemi,V Niemi,792.0,Unknown
K Nyberg,K Nyberg,489.33333333333337,Unknown
M Kontio,M Kontio,568.3333333333334,Unknown
Z Honglang,Z Honglang,568.3333333333334,Unknown
P Gustafsson,P Gustafsson,568.3333333333334,Unknown
J Durand,J Durand,568.3333333333334,Unknown
JE Ekberg,JE Ekberg,593.6666666666666,Unknown
G Karjoth,G Karjoth,352.0,Unknown
C Gülcü,C Gülcü,352.0,Unknown
H Lipmaa,H Lipmaa,293.3333333333333,Unknown
D Samfat,D Samfat,221.33333333333334,Unknown
R Molva,R Molva,221.33333333333334,Unknown
Y Boykov,Yuri Boykov,37731.16666666667,vision
O Veksler,Olga Veksler,29510.666666666675,vision
R Zabih,R Zabih,29353.33333333334,Unknown
A Halambi,A Halambi,1080.0,Unknown
P Grun,P Grun,1080.0,Unknown
V Ganesh,Vijay Ganesh,1671.3333333333333,ai
A Khare,A Khare,1080.0,Unknown
N Dutt,N Dutt,1080.0,Unknown
A Nicolau,A Nicolau,1080.0,Unknown
S Bensalem,S Bensalem,443.6666666666667,Unknown
Y Lakhnech,Y Lakhnech,443.6666666666667,Unknown
C Munoz,C Munoz,418.33333333333337,Unknown
S Owre,S Owre,418.33333333333337,Unknown
H Rueß,H Rueß,418.33333333333337,Unknown
B Devereux,B Devereux,736.3000000000002,Unknown
S Easterbrook,S Easterbrook,420.29999999999995,Unknown
MJ Atallah,MJ Atallah,847.4333333333333,Unknown
V Raskin,V Raskin,481.6,Unknown
M Crogan,M Crogan,481.6,Unknown
C Hempelmann,C Hempelmann,481.6,Unknown
F Kerschbaum,Florian Kerschbaum,1319.6333333333332,security
W Du,W Du,325.3333333333333,Unknown
S Kamara,S Kamara,299.2,Unknown
S Fahmy,S Fahmy,404.2,Unknown
E Schultz,E Schultz,299.2,Unknown
M Frantzen,M Frantzen,404.2,Unknown
IF Ilyas,IF Ilyas,2057.9238095238093,Unknown
WG Aref,WG Aref,1648.1904761904757,Unknown
AK Elmagarmid,AK Elmagarmid,1528.1904761904757,Unknown
V Markl,V Markl,657.6000000000001,Unknown
P Haas,P Haas,657.6000000000001,Unknown
P Brown,P Brown,635.2,Unknown
A Aboulnaga,A Aboulnaga,657.6000000000001,Unknown
R Shah,R Shah,272.0,Unknown
JS Vitter,JS Vitter,272.0,Unknown
MA Hammad,MA Hammad,353.3333333333333,Unknown
MF Mokbel,MF Mokbel,276.6666666666667,Unknown
MH Ali,MH Ali,276.6666666666667,Unknown
AC Catlin,AC Catlin,444.61904761904754,Unknown
E Saund,E Saund,215.0,Unknown
E Lank,Edward Lank,552.7666666666664,hci
P Poupart,Pascal Poupart,808.7333333333333,ai
R Patrascu,R Patrascu,233.39999999999998,Unknown
V Kolmogorov,V Kolmogorov,7506.0,Unknown
YY Boykov,YY Boykov,5573.0,Unknown
MP Jolly,MP Jolly,5957.0,Unknown
DP Huttenlocher,DP Huttenlocher,204.0,Unknown
B Katz,B Katz,3632.4476190476184,Unknown
J Lin,Jimmy Lin,5464.247619047616,nlp
S Dumais,S Dumais,1517.8,Unknown
M Banko,M Banko,1517.8,Unknown
E Brill,E Brill,1517.8,Unknown
A Ng,A Ng,1388.8,Unknown
S Tellex,S Tellex,734.4,Unknown
A Fernandes,A Fernandes,965.5904761904761,Unknown
G Marton,G Marton,1070.185714285714,Unknown
S Felshin,S Felshin,744.6428571428569,Unknown
D Yuret,D Yuret,385.28571428571433,Unknown
A Ibrahim,A Ibrahim,602.6190476190476,Unknown
AJ McFarland,AJ McFarland,322.2857142857143,Unknown
D Quan,D Quan,518.2380952380953,Unknown
V Sinha,V Sinha,380.57142857142856,Unknown
K Bakshi,K Bakshi,387.23809523809524,Unknown
D Huynh,D Huynh,387.23809523809524,Unknown
DR Karger,DR Karger,431.57142857142856,Unknown
W Hildebrandt,W Hildebrandt,392.1904761904762,Unknown
W Zadrozny,W Zadrozny,270.0,Unknown
Y Ye,Y Ye,270.0,Unknown
V Horvath,V Horvath,270.0,Unknown
D Vogel,Daniel Vogel,840.0,hci
R Balakrishnan,R Balakrishnan,840.0,Unknown
