web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669948838-1709","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=VqhGYrUAAAAJ&hl=en&oi=ao","Karthekeyan Chandrasekaran","theory"
"1669948838-1710","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=8mUzslcAAAAJ&hl=en&oi=ao","Mohammed El-Kebir","comp. bio"
"1669948838-1711","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Waaj7a8AAAAJ&hl=en&oi=ao","Indranil Gupta","ml,db"
"1669948838-1712","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=CUO0vDcAAAAJ&hl=en&oi=ao","Klara Nahrstedt","hci"
"1669948838-1713","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=HaI6LesAAAAJ&hl=en&oi=ao","Marc Snir","hpc"
"1669948838-1714","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=atrBEDkAAAAJ&hl=en&oi=ao","Elahe Soltanaghai","mobile,hci"
"1669948838-1715","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Z962IGQAAAAJ&hl=en&oi=ao","Hari Sundaram","web+ir"
"1669948838-1716","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=K_pmyVcAAAAJ&hl=en&oi=ao","Ramnatthan Alagappan","os"
"1669948838-1717","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=b90eMekAAAAJ&hl=en&oi=ao","Aishwarya Ganesan","os"
"1669948838-1718","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=VvvjMCgAAAAJ&hl=en&oi=ao","Yih-Chun Hu","security"
"1669948838-1719","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=utZ3JYUAAAAJ&hl=en&oi=ao","Charith Mendis","ml,arch,pl"
"1669948838-1720","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Pd7IdigAAAAJ&hl=en&oi=ao","Yongjoo Park","db"
"1669948838-1721","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=JIJGu30AAAAJ&hl=en&oi=ao","Lav R. Varshney","ml,ai"
"1669948838-1722","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=pPB_WK0AAAAJ&hl=en&oi=ao","Tandy J. Warnow","comp. bio"
"1669948838-1723","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=vB96fX8AAAAJ&hl=en&oi=ao","William Gropp","hpc"
"1669948838-1724","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=V22Gj30AAAAJ&hl=en&oi=ao","Craig B. Zilles","arch,hci"
"1669948838-1725","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=2ftJYXMAAAAJ&hl=en&oi=ao","Roy H. Campbell","metrics"
"1669948838-1726","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ronge0AAAAAJ&hl=en&oi=ao","Lawrence Rauchwerger","hpc"
"1669948838-1727","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=AYpm7KcAAAAJ&hl=en&oi=ao","Paris Smaragdis","ml,hci"
"1669948838-1728","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=QgHcQBsAAAAJ&hl=en&oi=ao","Yun Huang 0003","hci"
"1669948838-1729","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=orHlhhQAAAAJ&hl=en&oi=ao","Gul A. Agha",""
"1669948838-1730","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=afhaKpYAAAAJ&hl=en&oi=ao","Geir E. Dullerud",""
"1669948838-1731","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=js1mtE4AAAAJ&hl=en&oi=ao","Mani Golparvar Fard","vision"
"1669948838-1732","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/g/Girju:Roxana","Roxana Girju","nlp"
"1669948838-1733","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=gOOXpw0AAAAJ&hl=en&oi=ao","Thenkurussi Kesavadas",""
"1669948838-1734","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ZS-2t_AAAAAJ&hl=en&oi=ao","Alex Kirlik","hci"
"1669948838-1735","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=o43oc6AAAAAJ&hl=en&oi=ao","Luke N. Olson",""
"1669948838-1736","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=JCJzlXsAAAAJ&hl=en&oi=ao","Talia Ringer",""
"1669948838-1737","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=FClnlsgAAAAJ&hl=en&oi=ao","William H. Sanders","security"
"1669948838-1738","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qcUhJIcAAAAJ&hl=en&oi=ao","Shaowen Wang","web+ir"
"1669948838-1739","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=dACRUjgAAAAJ&hl=en&oi=ao","Robin Kravets",""
"1669948838-1740","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=nYx9xasAAAAJ&hl=en&oi=ao","Bertram Ludäscher",""
"1669948838-1741","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=QaLf6bEAAAAJ&hl=en&oi=ao","David A. Padua",""
"1669948838-1742","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=LWw60SgAAAAJ&hl=en&oi=ao","Victoria Stodden",""
