web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669948689-1507","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Es-YRKMAAAAJ&hl=en&oi=ao","Alan W. Black","nlp"
"1669948689-1508","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=07qshUgAAAAJ&hl=en&oi=ao","Pravesh Kothari","theory"
"1669948689-1509","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qq-SXN8AAAAJ&hl=en&oi=ao","Benjamin Moseley","theory,ml"
"1669948689-1510","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=E1cp_aYAAAAJ&hl=en&oi=ao","Brad A. Myers","hci"
"1669948689-1511","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=FEnuzckAAAAJ&hl=en&oi=ao","Lining Yao","hci"
"1669948689-1512","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=0QtU-NsAAAAJ&hl=en&oi=ao","David Held","robotics"
"1669948689-1513","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=6jP3ZSEAAAAJ&hl=en&oi=ao","Aarti Singh","ml"
"1669948689-1514","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=wUArfPgAAAAJ&hl=en&oi=ao","David G. Andersen","networks,db"
"1669948689-1515","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=kTTBpJkAAAAJ&hl=en&oi=ao","Bryan Parno","security"
"1669948689-1516","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=If_k6LgAAAAJ&hl=en&oi=ao","Norman M. Sadeh","hci,nlp"
"1669948689-1517","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=0irVeiQAAAAJ&hl=en&oi=ao","Srinivasan Seshan","networks"
"1669948689-1518","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=H4UeZ2MAAAAJ&hl=en&oi=ao","Yuvraj Agarwal","hci"
"1669948689-1519","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=5cJzDZEAAAAJ&hl=en&oi=ao","Lujo Bauer","hci,security"
"1669948689-1520","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=F9kqUXkAAAAJ&hl=en&oi=ao","Phillip B. Gibbons","arch"
"1669948689-1521","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=D_JpQnAAAAAJ&hl=en&oi=ao","Matthew T. Mason","robotics"
"1669948689-1522","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Z8U0BwcAAAAJ&hl=en&oi=ao","Ryan O'Donnell","theory"
"1669948689-1523","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=bcXjlqYAAAAJ&hl=en&oi=ao","Bogdan Vasilescu","se"
"1669948689-1524","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=tMYCvLAAAAAJ&hl=en&oi=ao","Matt Fredrikson","security,ml"
"1669948689-1525","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=a9T7i5QAAAAJ&hl=en&oi=ao","Brandon Lucia","arch"
"1669948689-1526","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=gFN4QUYAAAAJ&hl=en&oi=ao","Maarten Sap","nlp"
"1669948689-1527","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=oK3QM1wAAAAJ&hl=en&oi=ao","Anupam Datta","security,ai"
"1669948689-1528","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=yqt5PeEAAAAJ&hl=en&oi=ao","Ioannis Gkioulekas","graphics,vision"
"1669948689-1529","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=V_cvqKcAAAAJ&hl=en&oi=ao","Carl Kingsford","comp. bio"
"1669948689-1530","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=BMydCgcAAAAJ&hl=en&oi=ao","Carolyn P. Rosé","nlp"
"1669948689-1531","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Hyhp_zUAAAAJ&hl=en&oi=ao","Jodi Forlizzi","hci"
"1669948689-1532","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=FWp7728AAAAJ&hl=en&oi=ao","Katerina Fragkiadaki","vision"
"1669948689-1533","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/g/Ganger:Gregory_R%3D","Gregory R. Ganger","os"
"1669948689-1534","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=DBkNLiwAAAAJ&hl=en&oi=ao","David Lindlbauer","hci"
"1669948689-1535","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=0GLMGTEAAAAJ&hl=en&oi=ao","Matthew O'Toole","vision"
"1669948689-1536","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=gdWrCjEAAAAJ&hl=en&oi=ao","Jan Hoffmann 0002","pl"
"1669948689-1537","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=zkdjit0AAAAJ&hl=en&oi=ao","Nathan Beckmann","arch"
"1669948689-1538","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=aC5315UAAAAJ&hl=en&oi=ao","Hartmut Geyer","robotics"
"1669948689-1539","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/m/McCann:James","James McCann","hci"
"1669948689-1540","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=TW7U1W0AAAAJ&hl=en&oi=ao","Ameet Talwalkar","ml"
"1669948689-1541","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=O-29z5AAAAAJ&hl=en&oi=ao","David Brumley","security"
"1669948689-1542","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Qs9FzFUAAAAJ&hl=en&oi=ao","Keenan Crane","graphics"
"1669948689-1543","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=HKGYvu4AAAAJ&hl=en&oi=ao","Robert E. Kraut","hci"
"1669948689-1544","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=6JU9KqgAAAAJ&hl=en&oi=ao","Ragunathan Rajkumar","embedded"
"1669948689-1545","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=A-4JUL4AAAAJ&hl=en&oi=ao","John Zimmerman","hci"
"1669948689-1546","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=o7yFQXUAAAAJ&hl=en&oi=ao","Sivaraman Balakrishnan","ml"
"1669948689-1547","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=LQ87h3sAAAAJ&hl=en&oi=ao","Takeo Kanade","vision"
"1669948689-1548","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=InPotdgAAAAJ&hl=en&oi=ao","Justine Sherry","networks"
"1669948689-1549","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=T_ZmDEAAAAAJ&hl=en&oi=ao","Dimitrios Skarlatos 0002","arch"
"1669948689-1550","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=vSvRUAkAAAAJ&hl=en&oi=ao","Jessica Hammer","hci"
"1669948689-1551","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Un5KXJ4AAAAJ&hl=en&oi=ao","James P. Callan","web+ir"
"1669948689-1552","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=sJDqACEAAAAJ&hl=en&oi=ao","Daniel Fried","nlp"
"1669948689-1553","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=NWPDSEsAAAAJ&hl=en&oi=ao","Andrej Risteski","ml"
"1669948689-1554","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/a/Atkeson:Christopher_G%3D","Christopher G. Atkeson","robotics"
"1669948689-1555","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Ooc7UNUAAAAJ&hl=en&oi=ao","Mor Harchol-Balter","metrics"
"1669948689-1556","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=MRHzTAIAAAAJ&hl=en&oi=ao","Diana Marculescu","eda"
"1669948689-1557","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=G6XN5cRm0FIJ&hl=en&oi=ao","Eric Nyberg","nlp"
"1669948689-1558","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Y80iWtgAAAAJ&hl=en&oi=ao","André Platzer","logic,embedded"
"1669948689-1559","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Lsr_-hsAAAAJ&hl=en&oi=ao","Nancy S. Pollard","robotics"
"1669948689-1560","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=BF39lMQAAAAJ&hl=en&oi=ao","Nihar B. Shah","ai,ml"
"1669948689-1561","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=DdNAgNwAAAAJ&hl=en&oi=ao","Laura A. Dabbish","hci"
"1669948689-1562","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=pP920LoAAAAJ&hl=en&oi=ao","Alexandra Ion","hci"
"1669948689-1563","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=bldHpWIAAAAJ&hl=en&oi=ao","Virginia Smith","ml"
"1669948689-1564","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Z6nLCukAAAAJ&hl=en&oi=ao","Guy E. Blelloch","pl"
"1669948689-1565","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Cmr9ljkAAAAJ&hl=en&oi=ao","Claire Le Goues","se"
"1669948689-1566","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=0IWLFR4AAAAJ&hl=en&oi=ao","Zhihao Jia","os"
"1669948689-1567","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=W7yeGUoAAAAJ&hl=en&oi=ao","Alonzo Kelly","robotics"
"1669948689-1568","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=MYsIXF4AAAAJ&hl=en&oi=ao","Todd C. Mowry","arch"
"1669948689-1569","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=kBsTE7AAAAAJ&hl=en&oi=ao","Yong-Lae Park","robotics"
"1669948689-1570","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ouKJUyEAAAAJ&hl=en&oi=ao","William Whittaker","robotics"
"1669948689-1571","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=wJ4NywgAAAAJ&hl=en&oi=ao","Umut A. Acar","pl"
"1669948689-1572","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=_ufWH4IAAAAJ&hl=en&oi=ao","Rayid Ghani","ml"
"1669948689-1573","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=acfjWDAAAAAJ&hl=en&oi=ao","Geoff Kaufman","hci"
"1669948689-1574","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=IWcGY98AAAAJ&hl=en&oi=ao","Bhiksha Raj","vision,ml"
"1669948689-1575","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=gUO59T8AAAAJ&hl=en&oi=ao","K. V. Rashmi","os,networks"
"1669948689-1576","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=hbpHGtQAAAAJ&hl=en&oi=ao","Robert Harper 0001","pl"
"1669948689-1577","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=kDZcBhkAAAAJ&hl=en&oi=ao","Jian Ma 0004","comp. bio"
"1669948689-1578","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=2XCryp4AAAAJ&hl=en&oi=ao","Alessandro Acquisti","hci"
"1669948689-1579","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=XXiZaA4AAAAJ&hl=en&oi=ao","Henny Admoni","robotics"
"1669948689-1580","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/h/Herbsleb:James_D%3D","James D. Herbsleb","se"
"1669948689-1581","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=8Qu_gAMAAAAJ&hl=en&oi=ao","Sara B. Kiesler","hci"
"1669948689-1582","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=_8DDVkAAAAAJ&hl=en&oi=ao","Kenneth R. Koedinger","hci"
"1669948689-1583","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=umm-i20AAAAJ&hl=en&oi=ao","Gary L. Miller","theory"
"1669948689-1584","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=UCDMtM0AAAAJ&hl=en&oi=ao","Emma Strubell","nlp"
"1669948689-1585","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=KeJfN-IAAAAJ&hl=en&oi=ao","Kathleen M. Carley","nlp"
"1669948689-1586","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Pz0Nzr8AAAAJ&hl=en&oi=ao","Eunsuk Kang","se,eda"
"1669948689-1587","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=OeDgxpgAAAAJ&hl=en&oi=ao","Wenting Zheng","security,networks,os"
"1669948689-1588","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=AzHmOtcAAAAJ&hl=en&oi=ao","Jonathan Aldrich","pl,se"
"1669948689-1589","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=3ALpUOEAAAAJ&hl=en&oi=ao","Patrick Carrington","hci"
"1669948689-1590","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=7nlvOMQAAAAJ&hl=en&oi=ao","Tianqi Chen","ml"
"1669948689-1591","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/g/Gligor:Virgil_D%3D","Virgil D. Gligor","security"
"1669948689-1592","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=I0ZGaCQAAAAJ&hl=en&oi=ao","Amy Ogan","hci"
"1669948689-1593","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=DK7TEvkAAAAJ&hl=en&oi=ao","Peter Steenkiste","networks"
"1669948689-1594","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=9DCRnPkAAAAJ&hl=en&oi=ao","Ziv Bar-Joseph","comp. bio"
"1669948689-1595","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=PfYrc5kAAAAJ&hl=en&oi=ao","Vincent J. Hellendoorn","se"
"1669948689-1596","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ZnRhcFUAAAAJ&hl=en&oi=ao","James C. Hoe","arch"
"1669948689-1597","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=_X2eOeQAAAAJ&hl=en&oi=ao","Levent Burak Kara","graphics,hci"
"1669948689-1598","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=JLk0hs8AAAAJ&hl=en&oi=ao","Kemal Oflazer","nlp"
"1669948689-1599","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=vrbjXlMAAAAJ&hl=en&oi=ao","Ronald Rosenfeld","hci,ml"
"1669948689-1600","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=zZO9qG4AAAAJ&hl=en&oi=ao","Bruno Sinopoli","embedded,networks"
"1669948689-1601","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ygiY7C8AAAAJ&hl=en&oi=ao","George Amvrosiadis","os"
"1669948689-1602","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=DTjqn9QAAAAJ&hl=en&oi=ao","Karl Crary","pl"
"1669948689-1603","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=vvzAfOwAAAAJ&hl=en&oi=ao","Changliu Liu","robotics"
"1669948689-1604","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ZCmYP5cAAAAJ&hl=en&oi=ao","Radu Marculescu","eda"
"1669948689-1605","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=S4cEObAAAAAJ&hl=en&oi=ao","Illah R. Nourbakhsh","ai"
"1669948689-1606","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=XI03UxYAAAAJ&hl=en&oi=ao","Rohan Padhye","se"
"1669948689-1607","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=EqKRQ4YAAAAJ&hl=en&oi=ao","Alan M. Frieze","theory"
"1669948689-1608","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=p6HgUFEAAAAJ&hl=en&oi=ao","David Garlan","se"
"1669948689-1609","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=0y6JDD4AAAAJ&hl=en&oi=ao","Mahadev Satyanarayanan","mobile"
"1669948689-1610","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=B13SvmAAAAAJ&hl=en&oi=ao","Daniel P. Siewiorek","hci"
"1669948689-1611","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ztkfnCsAAAAJ&hl=en&oi=ao","Vincent Aleven","hci"
"1669948689-1612","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=SjiG_ZsAAAAJ&hl=en&oi=ao","Travis D. Breaux","se"
"1669948689-1613","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=wkC9xHMAAAAJ&hl=en&oi=ao","Justine Cassell",""
"1669948689-1614","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=JOMYt6gAAAAJ&hl=en&oi=ao","Gary K. Fedder",""
"1669948689-1615","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=NoNHPb4AAAAJ&hl=en&oi=ao","Seth Copen Goldstein","robotics"
"1669948689-1616","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=G99KBM8AAAAJ&hl=en&oi=ao","Seyoung Kim","ml"
"1669948689-1617","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/l/Langmead:Christopher_J%3D","Christopher J. Langmead","comp. bio"
"1669948689-1618","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=9TAiIIMAAAAJ&hl=en&oi=ao","Tai Sing Lee",""
"1669948689-1619","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=dpghk3cAAAAJ&hl=en&oi=ao","Heather Miller",""
"1669948689-1620","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qQLlBH4AAAAJ&hl=en&oi=ao","Robert F. Murphy","comp. bio"
"1669948689-1621","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ghWKWBUAAAAJ&hl=en&oi=ao","Frank Pfenning",""
"1669948689-1622","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=yBq9ovYAAAAJ&hl=en&oi=ao","Stephen D. Brookes",""
"1669948689-1623","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=AFgYa68AAAAJ&hl=en&oi=ao","Randal E. Bryant",""
"1669948689-1624","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=YnHzhAwAAAAJ&hl=en&oi=ao","Michael A. Erdmann",""
"1669948689-1625","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=s4yZTp4AAAAJ&hl=en&oi=ao","Bruce H. Krogh",""
"1669948689-1626","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=P0Mv6pIAAAAJ&hl=en&oi=ao","Jack Mostow",""
"1669948689-1627","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qyPWUBcAAAAJ&hl=en&oi=ao","Priya Narasimhan",""
"1669948689-1628","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=EsIyIQsAAAAJ&hl=en&oi=ao","Dana S. Scott",""
"1669948689-1629","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=VFGDcvoAAAAJ&hl=en&oi=ao","John C. Stamper",""
