web-scraper-order,web-scraper-start-url,link,link-href,name,area
"1669949289-2011","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=kIkHa2IAAAAJ&hl=en&oi=ao","Atul Prakash 0001","security,vision"
"1669949289-2012","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qBTbnEQAAAAJ&hl=en&oi=ao","Mark S. Ackerman","hci"
"1669949289-2013","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/d/Durfee:Edmund_H%3D","Edmund H. Durfee","ai"
"1669949289-2014","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=hEypYOEAAAAJ&hl=en&oi=ao","Robert D. Gregg IV","robotics"
"1669949289-2015","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=tTl26p8AAAAJ&hl=en&oi=ao","Dhruv Jain","hci"
"1669949289-2016","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ea6cjVUAAAAJ&hl=en&oi=ao","John E. Laird","ai"
"1669949289-2017","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/w/Wiens:Jenna","Jenna Wiens","ml,ai"
"1669949289-2018","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=wIhJS60AAAAJ&hl=en&oi=ao","Ceren Budak","web+ir"
"1669949289-2019","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=q__pgY9AkUQJ&hl=en&oi=ao","Kevyn Collins-Thompson","web+ir"
"1669949289-2020","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=a-qMWpwAAAAJ&hl=en&oi=ao","John P. Hayes","eda"
"1669949289-2021","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=o9GQ8w4AAAAJ&hl=en&oi=ao","Jean-Baptiste Jeannin","logic,embedded"
"1669949289-2022","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=SEMSJmcAAAAJ&hl=en&oi=ao","Clayton Scott","ml"
"1669949289-2023","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=mvasb5AAAAAJ&hl=en&oi=ao","Xinyu Wang 0006","pl"
"1669949289-2024","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=X6fRNfUAAAAJ&hl=en&oi=ao","Laura Balzano","ml"
"1669949289-2025","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=p2I_CecAAAAJ&hl=en&oi=ao","Robert P. Dick","hci,ml"
"1669949289-2026","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Hhae_8YAAAAJ&hl=en&oi=ao","Yatin A. Manerkar","arch"
"1669949289-2027","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=pDkhB5EAAAAJ&hl=en&oi=ao","Mahdi Cheraghchi","theory"
"1669949289-2028","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/h/Hero_III:Alfred_O%3D","Alfred O. Hero III","ml"
"1669949289-2029","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=qCdzviYAAAAJ&hl=en&oi=ao","Hun-Seok Kim","mobile"
"1669949289-2030","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=c4M3MQoAAAAJ&hl=en&oi=ao","Daniel M. Romero","web+ir"
"1669949289-2031","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=KxsspL0AAAAJ&hl=en&oi=ao","Georgios Tzimpragos","arch"
"1669949289-2032","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=bmlgkM4AAAAJ&hl=en&oi=ao","Maggie Makar","ai,ml"
"1669949289-2033","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=yiRAVJoAAAAJ&hl=en&oi=ao","Cyrus Omar","pl"
"1669949289-2034","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=2pH8BZwAAAAJ&hl=en&oi=ao","Emily Mower Provost","ai"
"1669949289-2035","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=BqYF2IsAAAAJ&hl=en&oi=ao","Zeeshan Syed","ai"
"1669949289-2036","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Mvl9hhEAAAAJ&hl=en&oi=ao","Max S. New","pl"
"1669949289-2037","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=U0Ps_DwAAAAJ&hl=en&oi=ao","Brian D. Noble","mobile"
"1669949289-2038","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=M441iZ8AAAAJ&hl=en&oi=ao","Karem A. Sakallah",""
"1669949289-2039","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=Fa0scckAAAAJ&hl=en&oi=ao","Xu Wang 0016","hci"
"1669949289-2040","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=ZHWyQWAAAAAJ&hl=en&oi=ao","Benjamin Fish",""
"1669949289-2041","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=FTv-o-UAAAAJ&hl=en&oi=ao","Martin Strauss 0001",""
"1669949289-2042","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=J5f4Gq8AAAAJ&hl=en&oi=ao","Jeffrey A. Fessler",""
"1669949289-2043","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=iQV2L2IAAAAJ&hl=en&oi=ao","Mark Guzdial",""
"1669949289-2044","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/j/Jamin:Sugih","Sugih Jamin",""
"1669949289-2045","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=L7cjgPEAAAAJ&hl=en&oi=ao","Vineet R. Kamat",""
"1669949289-2046","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=dnbSFbUAAAAJ&hl=en&oi=ao","David E. Kieras",""
"1669949289-2047","https://csrankings.org/#/index?all&us","","https://scholar.google.com/citations?user=5wgTi1AAAAAJ&hl=en&oi=ao","Stéphane Lafortune",""
"1669949289-2048","https://csrankings.org/#/index?all&us","","https://dblp.org/pers/hd/p/Papaefthymiou:Marios_C%3D","Marios C. Papaefthymiou",""
