Id,Label,Description,Area
V Kuncak,V Kuncak,782.2666666666667,Unknown
M Rinard,M Rinard,1805.8000000000002,Unknown
NA Naeem,NA Naeem,529.5333333333333,Unknown
S Fischmeister,S Fischmeister,207.59999999999997,Unknown
M Tripunitara,M Tripunitara,246.6666666666666,Unknown
Q Tu,Q Tu,1278.0,Unknown
CJ Kapser,CJ Kapser,2200.6,Unknown
L Zou,L Zou,2433.744444444444,Unknown
A Grosskurth,A Grosskurth,294.0,Unknown
J Bevan,J Bevan,268.5,Unknown
EJ Whitehead Jr,EJ Whitehead Jr,268.5,Unknown
S Kim,S Kim,280.5,Unknown
DM German,DM German,809.0,Unknown
O Kononenko,O Kononenko,682.0,Unknown
O Baysal,O Baysal,1204.9333333333338,Unknown
RT Holmes,RT Holmes,867.3333333333335,Unknown
AJ Hindle,AJ Hindle,1102.3666666666663,Unknown
RC Holt,RC Holt,1632.9333333333336,Unknown
EHS Lee,EHS Lee,271.5,Unknown
J Davies,J Davies,449.0,Unknown
A Hindle,A Hindle,223.5,Unknown
NA Ernst,NA Ernst,207.0,Unknown
J Mylopoulos,J Mylopoulos,213.0,Unknown
W Wang,W Wang,325.1666666666667,Unknown
W Shang,W Shang,210.0,Unknown
ZM Jiang,ZM Jiang,422.2,Unknown
B Adams,B Adams,2192.3333333333335,Unknown
AE Hassan,AE Hassan,4472.166666666665,Unknown
M Nasser,M Nasser,372.8,Unknown
A Barenco,A Barenco,7953.333333333334,Unknown
CH Bennett,CH Bennett,9654.400000000001,Unknown
DP DiVincenzo,DP DiVincenzo,8025.333333333334,Unknown
N Margolus,N Margolus,7953.333333333334,Unknown
P Shor,P Shor,8016.333333333334,Unknown
D Gottesman,D Gottesman,2088.666666666667,Unknown
HK Lo,HK Lo,1886.6666666666665,Unknown
A Ekert,A Ekert,2115.3999999999996,Unknown
C Macchiavello,C Macchiavello,2115.3999999999996,Unknown
M Mosca,M Mosca,3798.933333333333,Unknown
R De Wolf,R De Wolf,3886.8999999999996,Unknown
AM Childs,AM Childs,2039.8333333333335,Unknown
E Deotto,E Deotto,1538.3333333333335,Unknown
E Farhi,E Farhi,1538.3333333333335,Unknown
S Gutmann,S Gutmann,1538.3333333333335,Unknown
DA Spielman,DA Spielman,1674.3333333333335,Unknown
R Beals,R Beals,1371.2000000000003,Unknown
DW Berry,DW Berry,1394.0,Unknown
G Ahokas,G Ahokas,954.0,Unknown
BC Sanders,BC Sanders,963.6666666666669,Unknown
C Dankert,C Dankert,843.0,Unknown
J Emerson,J Emerson,843.0,Unknown
E Livine,E Livine,843.0,Unknown
S Massar,S Massar,912.0,Unknown
A Wigderson,A Wigderson,1515.7333333333331,Unknown
G Brassard,G Brassard,424.53333333333336,Unknown
A Tapp,A Tapp,732.0333333333332,Unknown
LMK Vandersypen,LMK Vandersypen,420.0,Unknown
M Steffen,M Steffen,420.0,Unknown
G Breyta,G Breyta,420.0,Unknown
CS Yannoni,CS Yannoni,420.0,Unknown
IL Chuang,IL Chuang,420.0,Unknown
R Kothari,R Kothari,393.6,Unknown
RD Somma,RD Somma,482.66666666666674,Unknown
NH Bshouty,NH Bshouty,483.5,Unknown
S Kannan,S Kannan,451.70000000000005,Unknown
C Tamon,C Tamon,352.5,Unknown
W Van Dam,W Van Dam,291.0,Unknown
W Dam,W Dam,280.5,Unknown
M Nielsen,M Nielsen,307.5,Unknown
C Zalka,C Zalka,457.70000000000005,Unknown
F Unger,F Unger,348.3666666666667,Unknown
M Luby,M Luby,491.5,Unknown
N Alon,N Alon,823.9285714285714,Unknown
Q Zhang,Q Zhang,10372.766666666668,Unknown
L Cheng,L Cheng,6900.533333333334,Unknown
R Boutaba,Raouf Boutaba,32877.21190476186,networks
NMMK Chowdhury,NMMK Chowdhury,4281.333333333332,Unknown
MR Rahman,MR Rahman,3231.0,Unknown
M Chowdhury,M Chowdhury,1832.0000000000002,Unknown
MF Bari,MF Bari,4083.3,Unknown
R Esteves,R Esteves,1243.3333333333333,Unknown
LZ Granville,LZ Granville,1523.1666666666665,Unknown
M Podlesny,M Podlesny,1409.9999999999998,Unknown
MG Rabbani,MG Rabbani,1537.3333333333333,Unknown
S Douik,S Douik,537.0,Unknown
SR Chowdhury,SR Chowdhury,2631.4999999999995,Unknown
R Ahmed,R Ahmed,3423.2119047619044,Unknown
B Mathieu,B Mathieu,975.4000000000002,Unknown
AR Roy,AR Roy,867.1333333333333,Unknown
MF Zhani,MF Zhani,3280.966666666667,Unknown
E Al-Shaer,E Al-Shaer,935.6666666666665,Unknown
H Hamed,H Hamed,607.5,Unknown
Q Zhu,Q Zhu,1622.3333333333333,Unknown
B Aoun,B Aoun,657.5,Unknown
Y Iraqi,Y Iraqi,2506.6119047619045,Unknown
G Kenward,G Kenward,543.1666666666666,Unknown
JL Hellerstein,JL Hellerstein,1369.4333333333338,Unknown
H Saleet,H Saleet,774.8333333333334,Unknown
R Langar,R Langar,1920.2999999999997,Unknown
K Naik,K Naik,437.4666666666666,Unknown
N Goel,N Goel,426.66666666666663,Unknown
S Zhang,S Zhang,417.66666666666674,Unknown
I Aib,I Aib,1509.0333333333326,Unknown
N Farooq Butt,N Farooq Butt,289.3333333333333,Unknown
J François,J François,324.1666666666667,Unknown
S Waharte,S Waharte,725.1666666666667,Unknown
B Ishibashi,B Ishibashi,720.0,Unknown
F Samuel,F Samuel,362.6666666666667,Unknown
N Limam,N Limam,443.9119047619048,Unknown
M Ghaderi,M Ghaderi,316.0,Unknown
F Bouabdallah,F Bouabdallah,535.0,Unknown
N Bouabdallah,N Bouabdallah,933.6999999999996,Unknown
O Basir,O Basir,346.5,Unknown
G Simona,G Simona,249.0,Unknown
M Jabri,M Jabri,228.0,Unknown
W Szeto,W Szeto,397.3333333333333,Unknown
A Amokrane,A Amokrane,377.2333333333333,Unknown
G Pujolle,G Pujolle,1052.6333333333332,Unknown
A Hatoum,A Hatoum,393.59999999999997,Unknown
N Aitsaadi,N Aitsaadi,393.59999999999997,Unknown
J Xiao,J Xiao,972.8833333333332,Unknown
T Ahmed,T Ahmed,389.83333333333337,Unknown
A Mehaoua,A Mehaoua,699.733333333333,Unknown
CJ Fung,CJ Fung,697.4333333333333,Unknown
J Zhang,J Zhang,2581.366666666667,Unknown
RP Esteves,RP Esteves,279.83333333333337,Unknown
P Dini,P Dini,244.00000000000006,Unknown
Y Liu,Y Liu,321.2666666666668,Unknown
C Fung,C Fung,352.76666666666665,Unknown
T Basar,T Basar,217.5,Unknown
L Mekouar,L Mekouar,332.00000000000006,Unknown
T Li,T Li,259.75,Unknown
JY Chung,JY Chung,225.6,Unknown
J Li,J Li,382.0571428571431,Unknown
JWK Hong,JWK Hong,311.40000000000003,Unknown
K Alsubhi,K Alsubhi,234.00000000000003,Unknown
W Golab,W Golab,236.33333333333331,Unknown
K Ali,K Ali,233.73333333333332,Unknown
J Han,J Han,429.0,Unknown
L Zhang,L Zhang,3430.769047619048,Unknown
L Wang,L Wang,2868.1190476190473,Unknown
S Artzi,S Artzi,206.66666666666669,Unknown
Z Yu,Z Yu,1736.0,Unknown
S Chen,S Chen,282.0000000000001,Unknown
G Lin,G Lin,616.8000000000001,Unknown
F Magniez,F Magniez,1102.6666666666667,Unknown
J Roland,J Roland,573.0,Unknown
M Santha,M Santha,906.0,Unknown
A Ta-Shma,A Ta-Shma,824.1666666666666,Unknown
U Vazirani,U Vazirani,655.0,Unknown
J Baugh,J Baugh,224.0,Unknown
O Moussa,O Moussa,224.0,Unknown
CA Ryan,CA Ryan,224.0,Unknown
R Laflamme,R Laflamme,224.0,Unknown
T Brun,T Brun,219.2,Unknown
H Klauck,H Klauck,473.3666666666667,Unknown
M Rotteler,M Rotteler,219.2,Unknown
PC Richter,PC Richter,288.0,Unknown
M Li,Ming Li,65391.795238095176,comp. bio
X Li,X Li,8024.238095238093,Unknown
B Ma,Bin Ma,27335.93333333333,nlp
PMB Vitányi,PMB Vitányi,16682.933333333334,Unknown
K Zhang,K Zhang,6872.452380952381,Unknown
C Hendrie,C Hendrie,4948.685714285714,Unknown
C Liang,C Liang,5101.019047619046,Unknown
A Doherty‐Kirby,A Doherty‐Kirby,4932.0,Unknown
G Lajoie,G Lajoie,5038.033333333333,Unknown
L Xin,L Xin,2095.0666666666666,Unknown
B Shan,B Shan,2128.1,Unknown
W Chen,Wenhu Chen,1628.0,nlp
M Xie,M Xie,1627.0,Unknown
D Yuen,D Yuen,1693.0,Unknown
W Zhang,W Zhang,1624.0,Unknown
Z Zhang,Z Zhang,2939.2952380952374,Unknown
H Lin,H Lin,1118.666666666667,Unknown
MQ Zhang,MQ Zhang,1185.8666666666666,Unknown
JK Lanctot,JK Lanctot,1098.4,Unknown
S Wang,S Wang,1108.4,Unknown
D Kisman,D Kisman,1194.0,Unknown
Y Han,Y Han,435.6666666666667,Unknown
T Jiang,T Jiang,3122.2857142857147,Unknown
U Keich,U Keich,498.0,Unknown
X Han,X Han,261.3333333333333,Unknown
L He,L He,539.7333333333333,Unknown
S Chellappan,S Chellappan,666.8333333333333,Unknown
X Bai,X Bai,666.8333333333333,Unknown
D Xuan,D Xuan,666.8333333333333,Unknown
C Xu,C Xu,350.0,Unknown
W Gu,W Gu,323.33333333333326,Unknown
GA Lajoie,GA Lajoie,270.4,Unknown
J Xu,J Xu,1250.1333333333334,Unknown
X Liu,X Liu,476.66666666666674,Unknown
X Wang,X Wang,1121.4,Unknown
X Deng,X Deng,421.6333333333334,Unknown
Y Xu,Y Xu,740.7999999999997,Unknown
DG Brown,DG Brown,410.5,Unknown
P Kearney,P Kearney,1834.0,Unknown
C Long,C Long,244.5,Unknown
X Zhu,X Zhu,2826.290476190477,Unknown
Q Yang,Q Yang,347.79761904761904,Unknown
H Zhang,Hongyang Zhang,2050.6111111111127,ml
Y Wang,Y Wang,506.54761904761915,Unknown
D Bu,D Bu,360.58095238095234,Unknown
M Huang,M Huang,969.3000000000002,Unknown
P Vitányi,P Vitányi,8434.233333333334,Unknown
N Garg,N Garg,1260.6000000000001,Unknown
J Könemann,Jochen Könemann,3672.466666666664,theory
R Ravi,R Ravi,815.7333333333333,Unknown
G Even,G Even,225.60000000000002,Unknown
A Sinha,A Sinha,464.1,Unknown
S Leonardi,S Leonardi,496.29999999999995,Unknown
G Schäfer,G Schäfer,380.79999999999995,Unknown
A Gupta,A Gupta,636.3999999999999,Unknown
O Parekh,O Parekh,213.33333333333337,Unknown
F Grandoni,F Grandoni,237.83333333333334,Unknown
A Panconesi,A Panconesi,237.83333333333334,Unknown
Y Li,Yuying Li,11724.333333333341,ai
RH Müller,RH Müller,8250.33333333333,Unknown
K Mäder,K Mäder,22466.076190476204,Unknown
S Gohla,S Gohla,5654.333333333333,Unknown
W Mehnert,W Mehnert,5413.466666666665,Unknown
K Jores,K Jores,1486.4666666666665,Unknown
M Drechsler,M Drechsler,941.9333333333332,Unknown
H Bunjes,H Bunjes,941.9333333333332,Unknown
C Johann,C Johann,908.3333333333333,Unknown
A Gessner,A Gessner,616.6666666666666,Unknown
R Waicz,R Waicz,616.6666666666666,Unknown
A Lieske,A Lieske,616.6666666666666,Unknown
BR Paulke,BR Paulke,616.6666666666666,Unknown
S Kempe,S Kempe,905.3571428571429,Unknown
V Jenning,V Jenning,697.6666666666667,Unknown
SH Gohla,SH Gohla,346.6666666666667,Unknown
ВЕ Радзинский,ВЕ Радзинский,330.6666666666667,Unknown
АО Духин,АО Духин,330.6666666666667,Unknown
ИН Костин,ИН Костин,330.6666666666667,Unknown
JC Richardson,JC Richardson,369.0,Unknown
RW Bowtell,RW Bowtell,369.0,Unknown
CD Melia,CD Melia,369.0,Unknown
A Brunner,A Brunner,306.6666666666667,Unknown
A Göpferich,A Göpferich,483.8571428571429,Unknown
A Lippacher,A Lippacher,1215.0,Unknown
C Lehermayr,C Lehermayr,285.0,Unknown
HC Mahler,HC Mahler,495.6428571428571,Unknown
S Fischer,S Fischer,326.66666666666663,Unknown
A Abdalla,A Abdalla,456.8666666666666,Unknown
K Mader,K Mader,335.83333333333337,Unknown
S Klein,S Klein,270.66666666666663,Unknown
A Haberland,A Haberland,292.7,Unknown
S Wartewig,S Wartewig,267.2,Unknown
S Liedtke,S Liedtke,249.0,Unknown
S Wissing,S Wissing,320.99999999999994,Unknown
A Besheer,A Besheer,641.2666666666667,Unknown
G Hause,G Hause,978.3047619047624,Unknown
J Kressler,J Kressler,820.5000000000001,Unknown
B Gallez,B Gallez,328.5,Unknown
KJ Liu,KJ Liu,292.5,Unknown
HM Swartz,HM Swartz,825.4000000000001,Unknown
B Bittner,B Bittner,540.5999999999999,Unknown
C Kroll,C Kroll,371.3,Unknown
HH Borchert,HH Borchert,595.0333333333334,Unknown
T Kissel,T Kissel,716.1,Unknown
S Strübing,S Strübing,390.8666666666667,Unknown
H Metz,H Metz,1465.6,Unknown
I Katzhendler,I Katzhendler,227.66666666666666,Unknown
M Friedman,M Friedman,227.66666666666666,Unknown
G Bacic,G Bacic,272.16666666666663,Unknown
A Domb,A Domb,340.06666666666666,Unknown
J Oidtmann,J Oidtmann,215.7857142857143,Unknown
C Preetz,C Preetz,313.59999999999997,Unknown
A Hauser,A Hauser,211.4666666666667,Unknown
RV Contri,RV Contri,302.8666666666667,Unknown
C Witt,C Witt,279.0,Unknown
A Rübe,A Rübe,297.56666666666666,Unknown
K Maeder,K Maeder,419.3619047619046,Unknown
R Mueller,R Mueller,210.64285714285717,Unknown
E Amado,E Amado,208.5333333333333,Unknown
C Augsten,C Augsten,273.2666666666667,Unknown
A Schädlich,A Schädlich,365.1904761904762,Unknown
A Lochmann,A Lochmann,210.8,Unknown
H Nitzsche,H Nitzsche,210.8,Unknown
VM Weiss,VM Weiss,206.86666666666667,Unknown
T Naolou,T Naolou,206.86666666666667,Unknown
J Kuntsche,J Kuntsche,325.6666666666667,Unknown
H Caysa,H Caysa,381.5952380952381,Unknown
T Mueller,T Mueller,389.97619047619054,Unknown
R Stösser,R Stösser,286.43333333333334,Unknown
S Hoffmann,S Hoffmann,231.09523809523805,Unknown
T Groth,T Groth,254.34285714285707,Unknown
J Jiang,J Jiang,1226.9,Unknown
S Vertovec,S Vertovec,2798.2000000000007,Unknown
B Bloom,B Bloom,1578.5,Unknown
RA Cohen,RA Cohen,1898.5,Unknown
G Freeman,G Freeman,1460.0,Unknown
R Pryce,R Pryce,541.0,Unknown
Ken Introduction Cohen,Ken Introduction Cohen,541.0,Unknown
R Sandbrook,R Sandbrook,272.66666666666663,Unknown
MG Lipton,MG Lipton,291.0,Unknown
MQ Dai,MQ Dai,291.0,Unknown
B Benhabib,B Benhabib,305.3333333333333,Unknown
AT Nzula,AT Nzula,211.5,Unknown
II Potekhin,II Potekhin,211.5,Unknown
AZ Zusmanovich,AZ Zusmanovich,211.5,Unknown
H Jenkins,H Jenkins,211.5,Unknown
PCW Gutkind,PCW Gutkind,338.83333333333337,Unknown
ME Martinez,ME Martinez,269.0,Unknown
SL Pfleeger,SL Pfleeger,2504.0,Unknown
BHC Cheng,BHC Cheng,1017.0,Unknown
T Berger,T Berger,1316.6666666666667,Unknown
R Rublack,R Rublack,866.6666666666667,Unknown
D Nair,D Nair,866.6666666666667,Unknown
M Becker,M Becker,751.6666666666667,Unknown
J Gannon,J Gannon,382.33333333333337,Unknown
M Terry,M Terry,348.09999999999997,Unknown
M Zhu,M Zhu,391.0,Unknown
A Ghodsi,Ali Ghodsi,5258.990476190481,nlp
E Barshan,E Barshan,474.0,Unknown
Z Azimifar,Z Azimifar,474.0,Unknown
MZ Jahromi,MZ Jahromi,474.0,Unknown
P Bailis,P Bailis,857.9619047619047,Unknown
A Fekete,A Fekete,607.5333333333334,Unknown
MJ Franklin,MJ Franklin,595.7619047619048,Unknown
JM Hellerstein,JM Hellerstein,607.5333333333333,Unknown
I Stoica,I Stoica,1390.1999999999998,Unknown
M Zaharia,M Zaharia,620.1333333333334,Unknown
S Shenker,S Shenker,974.8333333333331,Unknown
LO Alima,LO Alima,401.1333333333333,Unknown
S Haridi,S Haridi,827.2952380952376,Unknown
AA Bhattacharya,AA Bhattacharya,226.66666666666669,Unknown
D Culler,D Culler,226.66666666666669,Unknown
E Friedman,E Friedman,305.50000000000006,Unknown
D Crankshaw,D Crankshaw,207.42857142857147,Unknown
JE Gonzalez,JE Gonzalez,207.42857142857147,Unknown
H Li,H Li,275.7619047619048,Unknown
AK Farahat,AK Farahat,332.5,Unknown
MS Kamel,MS Kamel,559.9666666666667,Unknown
MJ Gangeh,MJ Gangeh,227.46666666666667,Unknown
B Alipanahi,B Alipanahi,527.7952380952381,Unknown
D Schuurmans,D Schuurmans,1450.3166666666668,Unknown
L Donaldson,L Donaldson,359.6285714285714,Unknown
TM Shafaat,TM Shafaat,202.3333333333333,Unknown
AA Samadani,AA Samadani,409.33333333333337,Unknown
D Kulić,D Kulić,523.3333333333334,Unknown
J Ott,J Ott,423.5666666666666,Unknown
MD Smucker,MD Smucker,5037.652380952383,Unknown
J Allan,J Allan,1946.952380952382,Unknown
B Carterette,B Carterette,1146.0000000000002,Unknown
GV Cormack,GV Cormack,18716.600000000006,Unknown
CLA Clarke,CLA Clarke,19586.333333333354,Unknown
N Abdul-Jaleel,N Abdul-Jaleel,526.2857142857142,Unknown
WB Croft,WB Croft,526.2857142857142,Unknown
F Diaz,F Diaz,526.2857142857142,Unknown
L Larkey,L Larkey,526.2857142857142,Unknown
D Ashlock,D Ashlock,501.0,Unknown
E Stanley,E Stanley,442.33333333333337,Unknown
L Tesfatsion,L Tesfatsion,309.0,Unknown
M Smucker,Mark D. Smucker,295.66666666666674,web+ir
Y Song,Y Song,446.1666666666666,Unknown
J Kamps,J Kamps,390.6333333333333,Unknown
J Lin,Jimmy Lin,20753.31666666668,nlp
L Freund,L Freund,231.66666666666663,Unknown
O Vechtomova,Olga Vechtomova,6607.833333333334,nlp
RW White,RW White,277.3333333333333,Unknown
TF Coleman,TF Coleman,9725.833333333341,Unknown
MA Branch,MA Branch,1218.6666666666667,Unknown
S Alexander,S Alexander,490.6666666666667,Unknown
F Santosa,F Santosa,297.0,Unknown
A Verma,A Verma,375.49999999999994,Unknown
MC Patron,MC Patron,214.66666666666666,Unknown
K Larson,Kate Larson,3253.2,ai
C Allan,C Allan,986.6666666666666,Unknown
P Avgustinov,P Avgustinov,2031.6666666666667,Unknown
AS Christensen,AS Christensen,1881.6666666666667,Unknown
S Kuzins,S Kuzins,1861.6666666666667,Unknown
J Lhoták,J Lhoták,943.6666666666665,Unknown
M Berndl,M Berndl,513.6,Unknown
N Umanee,N Umanee,513.6,Unknown
Y Smaragdakis,Y Smaragdakis,426.6666666666667,Unknown
M Bravenboer,M Bravenboer,413.3333333333333,Unknown
CR Palmer,CR Palmer,1236.6666666666665,Unknown
D Hadaller,D Hadaller,570.3333333333334,Unknown
T Brecht,Tim Brecht,2453.033333333333,Unknown
S Agarwal,S Agarwal,465.0,Unknown
H Sandhu,H Sandhu,245.66666666666669,Unknown
M Shan,M Shan,231.0,Unknown
J Talbot,J Talbot,231.0,Unknown
TB Brecht,TB Brecht,301.5,Unknown
D Pariag,D Pariag,251.33333333333334,Unknown
A Harji,A Harji,210.0,Unknown
P Buhr,P Buhr,210.0,Unknown
A Shukla,A Shukla,245.79999999999998,Unknown
DR Cheriton,DR Cheriton,629.1999999999999,Unknown
A Aboulnaga,A Aboulnaga,2651.0,Unknown
C Li,C Li,865.6666666666666,Unknown
PMB Vitanyi,PMB Vitanyi,11493.333333333334,Unknown
FJ Balbach,FJ Balbach,11280.0,Unknown
RL Cilibrasi,RL Cilibrasi,11280.0,Unknown
P Gács,P Gács,1270.4,Unknown
WH Zurek,WH Zurek,1270.4,Unknown
JH Badger,JH Badger,1133.3333333333333,Unknown
S Kwong,S Kwong,1795.3333333333335,Unknown
M Charikar,M Charikar,1074.857142857143,Unknown
C Chekuri,C Chekuri,1074.857142857143,Unknown
T Cheung,T Cheung,1074.857142857143,Unknown
Z Dai,Z Dai,1074.857142857143,Unknown
A Goel,A Goel,2001.5238095238092,Unknown
S Guha,S Guha,1074.857142857143,Unknown
M Kearns,M Kearns,1532.0,Unknown
Y Zhou,Y Zhou,985.25,Unknown
H Zheng,H Zheng,915.25,Unknown
K Wang,K Wang,915.25,Unknown
Z Huang,Z Huang,915.25,Unknown
B Zhang,B Zhang,915.25,Unknown
L Pitt,L Pitt,783.0,Unknown
L Valiant,L Valiant,931.0,Unknown
B Francia,B Francia,606.4,Unknown
B Mckinnon,B Mckinnon,606.4,Unknown
A Seker,A Seker,606.4,Unknown
D Kim,D Kim,801.1333333333334,Unknown
Y Hao,Y Hao,852.8000000000001,Unknown
