Id,Label,Description,Area
K Crary,Karl Crary,17562.233333333326,pl
C Liu,Changliu Liu,51877.558730158715,robotics
R Marculescu,Radu Marculescu,24131.0,eda
I Nourbakhsh,Illah R. Nourbakhsh,15226.928571428562,ai
R Padhye,Rohan Padhye,2325.6333333333337,se
A Frieze,Alan M. Frieze,22484.066666666655,theory
D Garlan,David Garlan,12070.84761904761,se
M Satyanarayanan,Mahadev Satyanarayanan,44311.31904761908,mobile
D Siewiorek,Daniel P. Siewiorek,5573.223809523806,hci
V Aleven,Vincent Aleven,33814.86666666666,hci
T Breaux,Travis D. Breaux,2145.500000000001,se
J Cassell,Justine Cassell,39108.73333333333,Unknown
G Fedder,Gary K. Fedder,565.2666666666669,Unknown
S Goldstein,Seth Copen Goldstein,665.7333333333335,robotics
S Kim,Seyoung Kim,74127.03888888912,ml
T Lee,Tai Sing Lee,2131.303968253968,Unknown
H Miller,Heather Miller,1274.1,Unknown
R Murphy,Robert F. Murphy,295.16666666666663,comp. bio
F Pfenning,Frank Pfenning,20015.042857142857,Unknown
S Brookes,Stephen D. Brookes,0.0,Unknown
R Bryant,Randal E. Bryant,3578.285714285714,Unknown
M Erdmann,Michael A. Erdmann,9616.052380952371,Unknown
B Krogh,Bruce H. Krogh,4854.695238095237,Unknown
J Mostow,Jack Mostow,5230.247619047623,Unknown
P Narasimhan,Priya Narasimhan,9196.228571428564,Unknown
D Scott,Dana S. Scott,45.04761904761904,Unknown
J Stamper,John C. Stamper,3500.1190476190477,Unknown
